"","X1.Gender","X2.Country.of.residence","X3.University","X4.Where.do.you.live.","X5.Grade","X6.I.consider.myself.a.tech.savvy..well.informed.about.or.proficient.in.the.use.of.modern.technology..especially.computers.","X7.I.have.an.understanding.of.the.basic.computational.principles.of.artificial.intelligence..AI.","X8.I.am.comfortable.with.the.nomenclature.related.to.artificial.intelligence","X9.I.have.an.understanding.of.the.limitations.of.artificial.intelligence","X10.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Were.you.already.aware.of.these.topics.in.radiology..","X11.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Do.you.personally.have.a.basic.understanding.of.the.technologies.used.in.these.topics..","X12.Your.exposure.to.artificial.intelligence.includes...Please.select.all.that.apply.","X13.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.is.a.class.of.machine.learning.algorithms.that.use.multiple.layers.of.neural.networks..","X14.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.methods.learn.directly.from.data..without.the.need.for.manual.feature.extraction..","X15.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Application.of.deep.learning.in.radiology.requires.large.databases.of.labeled.medical.images..","X16.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.systems.are.often.opaque..it.can.be.difficult.to.delineate.the.underlying..thought.process...","X17.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.radiology.","X18.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.medicine.in.general.","X19.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human.radiologist.will.be.replaced.in.the.foreseeable.future.","X20.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human..non.interventional..physician.will.be.replaced.in.the.foreseeable.future.","X21.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...In.the.foreseeable.future..all.physicians.will.be.replaced.","X22.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.frighten.me.","X23.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.radiology.more.exciting.to.me.","X24.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.medicine.in.general.more.exciting.to.me.","X25.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.never.make.the.human.physician.expendable.","X26.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.impact.of.artificial.intelligence.alone.will.reduce.the.number.of.radiologists.that.are.needed..","X27.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.radiology.","X28.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.medicine.in.general.","X29.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...I.am.less.likely.to.consider.a.career.in.radiology..given.the.advancement.of.AI.","X30.Which.of.these.specialties.do.you.think.will.be.impacted.the.earliest.and.most.","X31.All.medical.students.should.receive.teaching.in.artificial.intelligence","X32.Teaching.in.artificial.intelligence.will.be.beneficial.for.my.career","X33.At.the.end.of.my.medical.degree..I.will.be.confident.in.using.basic.healthcare.AI.tools.if.required","X34.At.the.end.of.my.medical.degree..I.will.have.a.better.understanding.of.the.methods.used.to.assess.healthcare.AI.algorithm.performance","X35.Overall..at.the.end.of.my.medical.degree..I.feel.I.will.possess.the.knowledge.needed.to.work.with.AI.in.routine.clinical.practice","X36.Would.you.consider.using.the.following.clinical.workflow..Patients..clinical.images.undergo.artificial.intelligence.analysis..A.specialist.subsequently.reviews.both.the.image.and.the.artificial.intelligence.findings.","X37.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.detection.of.pathologies.in.imaging.exams.","X38.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.diagnosis.in.imaging.exams.","X39.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.indication.of.appropriate.imaging.exams.","X40.I.have.received.teaching.training.in.artificial.intelligence","X41.Was.this.teaching.training.a.compulsory.part.of.your.medical.degree.","X42.Please.rate.the.usefulness.of.the.teaching.training.you.have.received","country","q30","gender","university","living_zone","grade","tech_experience","q6k","q1k","q2k","q3k","q4k","q5k","q7k","q8k","q9k","q10k","total_knowledge","total_knowledge_ratio","knowledge_levels","total_deep_learning","total_deep_learning_ratio","deep_learning_levels","total_attitude","total_attitude_ratio","attitude_levels","AI_in_MC_total","AI_in_MC_ratio","AI_in_MC_levels","AI_training_total","AI_training_ratio","AI_training_levels","AI_training_q","attitude_reg","grade_merged","A3","A10","A13","ai_mc_1","ai_mc_3","precep","knowledge_merged","knowledge_merged2"
"1702","Male","Egypt","Governnmental","Urban","4",3,"3","4","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Neutral","Neutral","Neutral","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Agree","Agree","Agree","Neutral","Diagnostic radiology","5","5","5","5","5","Unsure","Neutral","Neutral","Disagree","No",NA,NA,"Egypt","D.radiology","Male","Governnmental","Urban","4","3",0,3,4,2,0,0,0,0,0,0,9,30,"low",0,0,"low",43,47.7777777777778,"low",25,100,"high",NA,NA,NA,"No","0","Clinical Years","9","1","9","1","1","9","low","low"
"1703","Female","Yemen","Governnmental","Urban","4",4,"1","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Surgery","5","4","4","4","4","Unsure","Agree","Agree","Agree","No",NA,NA,"Yemen","Surgery","Female","Governnmental","Urban","4","4",0,1,1,1,0,0,0,0,0,0,3,10,"low",0,0,"low",54,60,"moderate",21,84,"high",NA,NA,NA,"No","1","Clinical Years","1","1","1","1","1","1","low","low"
"1704","Female","Syria","Governnmental","Urban","3",3,"2","2","1","No","No","None of the above","I don't know","FALSE","TRUE","FALSE","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Agree","Disagree","Agree","Strongly agree","Disagree","Agree","Agree","Neutral","Diagnostic radiology","5","5","3","3","3","Yes","Agree","Disagree","Agree","No",NA,NA,"Syria","D.radiology","Female","Governnmental","Urban","3","3",0,2,2,1,0,0,0,0,2,0,7,23.3333333333333,"low",2,25,"low",46,51.1111111111111,"low",19,76,"moderate",NA,NA,NA,"No","0","Academic years","0","0","9","1","9","1","low","low"
"1705","Female","Jordan","Governnmental","Urban","1",4,"3","2","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Strongly agree","Strongly agree","Neutral","Disagree","Disagree","Agree","Neutral","Agree","Strongly agree","Neutral","Strongly agree","Strongly agree","Neutral","Diagnostic radiology","3","2","4","4","3","Unsure","Agree","Agree","Agree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","1","4",0,3,2,2,0,0,0,0,0,0,7,23.3333333333333,"low",0,0,"low",51,56.6666666666667,"low",16,64,"moderate",NA,NA,NA,"No","0","Academic years","9","9","9","9","1","1","low","low"
"1706","Male","Jordan","Governnmental","Urban","2",4,"1","1","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Disagree","Neutral","Strongly agree","Strongly agree","Neutral","Agree","Strongly agree","Strongly disagree","Pathology","4","4","1","1","1","Yes","Agree","Agree","Neutral","No",NA,NA,"Jordan","Pathology","Male","Governnmental","Urban","2","4",0,1,1,2,0,0,0,0,0,0,4,13.3333333333333,"low",0,0,"low",44,48.8888888888889,"low",11,44,"low",NA,NA,NA,"No","0","Academic years","0","9","0","1","0","1","low","low"
"1707","Female","Jordan","Governnmental","Urban","2",3,"2","2","2","No","No","None of the above","I don't know","I don't know","FALSE","I don't know","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Neutral","Neutral","Strongly agree","Strongly agree","Neutral","Strongly agree","Strongly agree","Diagnostic radiology","5","5","3","3","2","Yes","Strongly agree","Disagree","Agree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","2","3",0,2,2,2,0,0,0,0,0,0,6,20,"low",0,0,"low",52,57.7777777777778,"low",18,72,"moderate",NA,NA,NA,"No","0","Academic years","1","1","1","1","9","1","low","low"
"1708","Female","Jordan","Governnmental","Urban","2",4,"3","3","3","No","No","None of the above","TRUE","FALSE","TRUE","TRUE","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Diagnostic radiology","5","5","3","3","3","Yes","Strongly agree","Strongly agree","Agree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","2","4",0,3,3,3,0,0,2,0,2,2,15,50,"low",6,75,"moderate",65,72.2222222222222,"moderate",19,76,"moderate",NA,NA,NA,"No","1","Academic years","1","1","1","1","9","1","low","low"
"1709","Female","Jordan","Governnmental","Urban","2",1,"1","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Neutral","Agree","Neutral","Neutral","Disagree","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Agree","Agree","Oncology","3","4","4","3","4","Unsure","Neutral","Neutral","Neutral","No",NA,NA,"Jordan","Oncology","Female","Governnmental","Urban","2","1",0,1,1,1,0,0,0,0,0,0,3,10,"low",0,0,"low",44,48.8888888888889,"low",18,72,"moderate",NA,NA,NA,"No","0","Academic years","9","9","1","9","1","9","low","low"
"1710","Female","Jordan","Governnmental","Urban","2",3,"3","3","3","No","No","None of the above","I don't know","I don't know","TRUE","FALSE","Strongly agree","Agree","Neutral","Neutral","Disagree","Neutral","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Diagnostic radiology","5","5","5","5","5","Unsure","Agree","Agree","Disagree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","2","3",0,3,3,3,0,0,0,0,2,0,11,36.6666666666667,"low",2,25,"low",52,57.7777777777778,"low",25,100,"high",NA,NA,NA,"No","0","Academic years","9","1","1","1","1","1","low","low"
"1711","Female","Jordan","Governnmental","Urban","1",3,"3","2","3","No","Yes","Clinical research involving artificial intelligence","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Strongly agree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Disagree","Neutral","Neutral","Neutral","Agree","Surgery","5","4","4","3","4","Yes","Neutral","Agree","Disagree","No",NA,NA,"Jordan","Surgery","Female","Governnmental","Urban","1","3",1,3,2,3,0,2,0,0,0,0,11,36.6666666666667,"low",0,0,"low",48,53.3333333333333,"low",20,80,"high",NA,NA,NA,"No","0","Academic years","1","9","1","1","1","9","low","low"
"1712","Female","Jordan","Governnmental","Urban","2",2,"1","1","1","No","No","None of the above","I don't know","I don't know","TRUE","I don't know","Agree","Agree","Disagree","Disagree","Disagree","Neutral","Neutral","Neutral","Agree","Agree","Strongly agree","Strongly agree","Neutral","Diagnostic radiology","5","5","4","3","3","Yes","Agree","Neutral","Agree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","2","2",0,1,1,1,0,0,0,0,2,0,5,16.6666666666667,"low",2,25,"low",47,52.2222222222222,"low",20,80,"high",NA,NA,NA,"No","0","Academic years","0","1","9","1","1","1","low","low"
"1713","Female","Jordan","Governnmental","Urban","2",3,"2","3","2","No","No","None of the above","I don't know","FALSE","TRUE","TRUE","Agree","Agree","Neutral","Disagree","Disagree","Neutral","Strongly disagree","Neutral","Agree","Agree","Agree","Neutral","Agree","Diagnostic radiology","4","4","3","3","3","Yes","Agree","Neutral","Agree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","2","3",0,2,3,2,0,0,0,0,2,2,11,36.6666666666667,"low",4,50,"low",44,48.8888888888889,"low",17,68,"moderate",NA,NA,NA,"No","0","Academic years","9","1","1","1","9","1","low","low"
"1714","Female","Jordan","Governnmental","Rural","2",2,"1","2","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly disagree","Diagnostic radiology","5","5","2","2","2","Yes","Strongly agree","Strongly agree","Strongly agree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Rural","2","2",0,1,2,1,0,0,0,0,0,0,4,13.3333333333333,"low",0,0,"low",50,55.5555555555556,"low",16,64,"moderate",NA,NA,NA,"No","0","Academic years","0","0","0","1","0","1","low","low"
"1715","Male","Palestine","Governnmental","Urban","2",5,"3","4","4","No","No","2","I don't know","FALSE","TRUE","FALSE","Agree","Agree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Neutral","Agree","Strongly agree","Neutral","Agree","Agree","Disagree","Dermatology","3","5","4","4","4","Yes","Agree","Agree","Strongly disagree","Yes","No","4","Palestine","Dermatology","Male","Governnmental","Urban","2","5",2,3,4,4,0,0,0,0,2,0,15,50,"low",2,25,"low",43,47.7777777777778,"low",20,80,"high",2,22.2222222222222,"low","Yes","0","Academic years","0","9","0","9","1","1","low","low"
"1716","Female","Jordan","Governnmental","Urban","1",3,"2","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Strongly agree","Neutral","Disagree","Disagree","Neutral","Agree","Disagree","Strongly agree","Agree","Agree","Strongly agree","Neutral","Pathology","5","5","3","3","3","Yes","Neutral","Agree","Strongly agree","No",NA,NA,"Jordan","Pathology","Female","Governnmental","Urban","1","3",0,2,1,1,0,0,0,0,0,0,4,13.3333333333333,"low",0,0,"low",49,54.4444444444444,"low",19,76,"moderate",NA,NA,NA,"No","0","Academic years","9","1","9","1","9","9","low","low"
"1717","Female","Jordan","Governnmental","Urban","2",3,"1","1","1","Yes","No","2","I don't know","I don't know","TRUE","TRUE","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Agree","Neutral","Neutral","Agree","Agree","Agree","Agree","Disagree","Oncology","5","5","3","3","3","Yes","Neutral","Neutral","Agree","No",NA,NA,"Jordan","Oncology","Female","Governnmental","Urban","2","3",2,1,1,1,2,0,0,0,2,2,11,36.6666666666667,"low",4,50,"low",46,51.1111111111111,"low",19,76,"moderate",NA,NA,NA,"No","0","Academic years","0","1","0","1","9","9","low","low"
"1718","Female","Jordan","Governnmental","Urban","2",2,"2","1","1","Yes","No","None of the above","I don't know","I don't know","I don't know","I don't know","Strongly agree","Strongly agree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Neutral","Strongly agree","Neutral","Strongly agree","Strongly agree","Disagree","Diagnostic radiology","1","3","1","1","1","No","Strongly agree","Disagree","Disagree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","2","2",0,2,1,1,2,0,0,0,0,0,6,20,"low",0,0,"low",50,55.5555555555556,"low",7,28,"low",NA,NA,NA,"No","0","Academic years","0","9","0","0","0","1","low","low"
"1719","Female","Jordan","Governnmental","Urban","2",1,"2","1","1","Yes","No","None of the above","I don't know","I don't know","TRUE","FALSE","Strongly agree","Agree","Neutral","Disagree","Disagree","Disagree","Agree","Agree","Strongly agree","Neutral","Strongly agree","Strongly agree","Disagree","Diagnostic radiology","5","5","5","3","4","Yes","Agree","Neutral","Agree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","2","1",0,2,1,1,2,0,0,0,2,0,8,26.6666666666667,"low",2,25,"low",50,55.5555555555556,"low",22,88,"high",NA,NA,NA,"No","0","Academic years","9","9","0","1","1","1","low","low"
"1720","Male","Jordan","Governnmental","Rural","2",4,"3","3","3","No","No","None of the above","I don't know","FALSE","TRUE","TRUE","Agree","Strongly agree","Disagree","Disagree","Strongly disagree","Disagree","Agree","Agree","Strongly agree","Disagree","Agree","Agree","Neutral","Internal medicine","5","5","5","4","3","Yes","Agree","Agree","Agree","No",NA,NA,"Jordan","internal.M","Male","Governnmental","Rural","2","4",0,3,3,3,0,0,0,0,2,2,13,43.3333333333333,"low",4,50,"low",46,51.1111111111111,"low",22,88,"high",NA,NA,NA,"No","0","Academic years","0","0","9","1","1","1","low","low"
"1721","Female","Jordan","Governnmental","Urban","4",4,"3","3","3","No","No","None of the above","I don't know","TRUE","TRUE","FALSE","Strongly agree","Strongly agree","Neutral","Disagree","Disagree","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Agree","Agree","Agree","Diagnostic radiology","5","4","3","1","2","Yes","Strongly agree","Strongly agree","Strongly agree","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","4","4",0,3,3,3,0,0,0,2,2,0,13,43.3333333333333,"low",4,50,"low",51,56.6666666666667,"low",15,60,"moderate",NA,NA,NA,"No","0","Clinical Years","9","1","1","1","9","1","low","low"
"1722","Male","Jordan","Governnmental","Urban","2",5,"2","2","2","No","No","None of the above","I don't know","TRUE","I don't know","I don't know","Strongly agree","Strongly agree","Neutral","Strongly disagree","Strongly disagree","Agree","Neutral","Neutral","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly disagree","Diagnostic radiology","5","4","3","4","4","Yes","Agree","Disagree","Neutral","No",NA,NA,"Jordan","D.radiology","Male","Governnmental","Urban","2","5",0,2,2,2,0,0,0,2,0,0,8,26.6666666666667,"low",2,25,"low",47,52.2222222222222,"low",20,80,"high",NA,NA,NA,"No","0","Academic years","9","1","0","1","9","1","low","low"
"1723","Female","Jordan","Governnmental","Urban","3",3,"1","1","1","No","No","None of the above","FALSE","TRUE","FALSE","I don't know","Agree","Agree","Disagree","Disagree","Strongly disagree","Neutral","Agree","Agree","Strongly agree","Neutral","Agree","Strongly agree","Strongly disagree","Diagnostic radiology","4","5","3","3","4","Yes","Agree","Agree","Neutral","No",NA,NA,"Jordan","D.radiology","Female","Governnmental","Urban","3","3",0,1,1,1,0,0,0,2,0,0,5,16.6666666666667,"low",2,25,"low",45,50,"low",19,76,"moderate",NA,NA,NA,"No","0","Academic years","0","9","0","1","9","1","low","low"
"1724","Female","Yemen","Governnmental","Urban","5",3,"2","2","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Disagree","Disagree","Disagree","Strongly agree","Agree","Neutral","Agree","Neutral","Agree","Neutral","Neutral","Pathology","5","5","4","4","4","Yes","Agree","Neutral","Neutral","No",NA,NA,"Yemen","Pathology","Female","Governnmental","Urban","5","3",0,2,2,2,0,0,0,0,0,0,6,20,"low",0,0,"low",44,48.8888888888889,"low",22,88,"high",NA,NA,NA,"No","0","Clinical Years","0","9","9","1","1","1","low","low"
"1725","Female","Egypt","Governnmental","Urban","3",3,"3","4","2","Yes","No","Clinical research involving artificial intelligence","I don't know","TRUE","TRUE","I don't know","Strongly agree","Neutral","Agree","Disagree","Strongly disagree","Strongly agree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Strongly agree","Diagnostic radiology","5","5","5","3","5","Yes","Agree","Disagree","Strongly disagree","No",NA,NA,"Egypt","D.radiology","Female","Governnmental","Urban","3","3",1,3,4,2,2,0,0,2,2,0,16,53.3333333333333,"low",4,50,"low",47,52.2222222222222,"low",23,92,"high",NA,NA,NA,"No","0","Academic years","1","1","1","1","1","1","low","low"
"1726","Male","Egypt","Governnmental","Urban","4",2,"3","3","2","No","No","2","I don't know","TRUE","I don't know","TRUE","Agree","Neutral","Agree","Neutral","Agree","Strongly agree","Disagree","Neutral","Neutral","Disagree","Agree","Agree","Neutral","Diagnostic radiology","3","3","4","3","3","Yes","Agree","Neutral","Neutral","No",NA,NA,"Egypt","D.radiology","Male","Governnmental","Urban","4","2",2,3,3,2,0,0,0,2,0,2,14,46.6666666666667,"low",4,50,"low",45,50,"low",16,64,"moderate",NA,NA,NA,"No","0","Clinical Years","1","0","9","9","1","1","low","low"
"1727","Male","Egypt","Governnmental","Urban","5",4,"3","3","2","Yes","No","None of the above","TRUE","FALSE","TRUE","FALSE","Strongly agree","Strongly agree","Neutral","Strongly disagree","Strongly disagree","Neutral","Neutral","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Diagnostic radiology","2","4","5","3","5","Yes","Agree","Agree","Neutral","No",NA,NA,"Egypt","D.radiology","Male","Governnmental","Urban","5","4",0,3,3,2,2,0,2,0,2,0,14,46.6666666666667,"low",4,50,"low",49,54.4444444444444,"low",19,76,"moderate",NA,NA,NA,"No","0","Clinical Years","9","1","0","0","1","1","low","low"
"1728","Female","Egypt","Private","Urban","3",4,"5","4","4","Yes","No","None of the above","TRUE","I don't know","TRUE","I don't know","Strongly agree","Strongly agree","Strongly agree","Neutral","Strongly disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Neutral","Surgery","5","5","5","5","5","Yes","Strongly agree","Strongly agree","Neutral","No",NA,NA,"Egypt","Surgery","Female","Private","Urban","3","4",0,5,4,4,2,0,2,0,2,0,19,63.3333333333333,"moderate",4,50,"low",58,64.4444444444444,"moderate",25,100,"high",NA,NA,NA,"No","1","Academic years","1","1","9","1","1","1","high/moderate","high/moderate"
"1729","Male","Egypt","Private","Rural","3",3,"4","4","4","Yes","No","None of the above","TRUE","TRUE","TRUE","I don't know","Strongly agree","Strongly agree","Disagree","Strongly disagree","Strongly disagree","Agree","Agree","Neutral","Strongly agree","Agree","Neutral","Agree","Strongly disagree","Diagnostic radiology","4","3","3","2","2","Yes","Agree","Agree","Strongly agree","No",NA,NA,"Egypt","D.radiology","Male","Private","Rural","3","3",0,4,4,4,2,0,2,2,2,0,20,66.6666666666667,"moderate",6,75,"moderate",44,48.8888888888889,"low",14,56,"low",NA,NA,NA,"No","0","Academic years","0","1","0","1","9","1","high/moderate","high/moderate"
"1730","Female","Jordan","Governnmental","Rural","2",2,"1","1","2","No","No","None of the above","TRUE","FALSE","TRUE","I don't know","Strongly agree","Strongly agree","Agree","Agree","Neutral","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Oncology","5","5","3","3","3","Unsure","Strongly agree","Strongly agree","Agree","No",NA,NA,"Jordan","Oncology","Female","Governnmental","Rural","2","2",0,1,1,2,0,0,2,0,2,0,8,26.6666666666667,"low",4,50,"low",59,65.5555555555556,"moderate",19,76,"moderate",NA,NA,NA,"No","1","Academic years","1","1","1","1","9","1","low","low"
"1731","Male","Egypt","Private","Urban","3",4,"4","4","4","No","Yes","3","I don't know","I don't know","I don't know","I don't know","Neutral","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Neutral","Strongly agree","Strongly agree","Neutral","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Diagnostic radiology","5","5","5","5","5","Unsure","Strongly agree","Neutral","Neutral","No",NA,NA,"Egypt","D.radiology","Male","Private","Urban","3","4",3,4,4,4,0,2,0,0,0,0,17,56.6666666666667,"low",0,0,"low",58,64.4444444444444,"moderate",25,100,"high",NA,NA,NA,"No","1","Academic years","1","1","1","1","1","1","low","low"
"1732","Male","Egypt","Private","Urban","3",2,"2","2","1","Yes","Yes","Clinical research involving artificial intelligence","I don't know","I don't know","I don't know","I don't know","Agree","Strongly agree","Disagree","Disagree","Disagree","Neutral","Agree","Agree","Disagree","Agree","Agree","Strongly agree","Disagree","Surgery","4","4","2","2","2","Unsure","Agree","Agree","Agree","No",NA,NA,"Egypt","Surgery","Male","Private","Urban","3","2",1,2,2,1,2,2,0,0,0,0,10,33.3333333333333,"low",0,0,"low",46,51.1111111111111,"low",14,56,"low",NA,NA,NA,"No","0","Academic years","0","1","0","1","0","1","low","low"
"1733","Female","Egypt","Private","Urban","3",2,"1","1","1","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Disagree","Disagree","Strongly disagree","Disagree","Disagree","Neutral","Strongly disagree","Neutral","Disagree","Disagree","Agree","Surgery","3","4","2","1","2","Yes","Agree","Disagree","Disagree","No",NA,NA,"Egypt","Surgery","Female","Private","Urban","3","2",0,1,1,1,0,0,0,0,0,0,3,10,"low",0,0,"low",36,40,"low",12,48,"low",NA,NA,NA,"No","0","Academic years","0","9","1","9","0","1","low","low"
"1734","Female","Egypt","Governnmental","Rural","5",4,"3","3","2","No","No","None of the above","I don't know","FALSE","TRUE","TRUE","Strongly agree","Agree","Neutral","Neutral","Disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Neutral","Diagnostic radiology","4","4","4","4","3","Yes","Neutral","Neutral","Neutral","No",NA,NA,"Egypt","D.radiology","Female","Governnmental","Rural","5","4",0,3,3,2,0,0,0,0,2,2,12,40,"low",4,50,"low",51,56.6666666666667,"low",19,76,"moderate",NA,NA,NA,"No","0","Clinical Years","9","1","9","1","1","9","low","low"
"1735","Female","Jordan","Governnmental","Urban","2",3,"3","2","2","No","No","None of the above","I don't know","TRUE","I don't know","I don't know","Agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Neutral","Neutral","Agree","Agree","Agree","Agree","Agree","Surgery","4","4","3","3","3","Unsure","Agree","Agree","Neutral","No",NA,NA,"Jordan","Surgery","Female","Governnmental","Urban","2","3",0,3,2,2,0,0,0,2,0,0,9,30,"low",2,25,"low",49,54.4444444444444,"low",17,68,"moderate",NA,NA,NA,"No","0","Academic years","1","1","1","1","9","1","low","low"
"1736","Female","Jordan","Governnmental","Urban","3",3,"2","2","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Neutral","Neutral","Neutral","Disagree","Disagree","Neutral","Agree","Neutral","Strongly agree","Neutral","Neutral","Neutral","Neutral","Oncology","3","3","2","2","2","Yes","Agree","Neutral","Agree","No",NA,NA,"Jordan","Oncology","Female","Governnmental","Urban","3","3",0,2,2,2,0,0,0,0,0,0,6,20,"low",0,0,"low",43,47.7777777777778,"low",12,48,"low",NA,NA,NA,"No","0","Academic years","9","9","9","9","0","1","low","low"
"1737","Male","Jordan","Governnmental","Urban","2",2,"2","2","2","No","No","None of the above","I don't know","I don't know","I don't know","I don't know","Agree","Agree","Agree","Agree","Disagree","Disagree","Neutral","Neutral","Agree","Agree","Agree","Neutral","Neutral","Diagnostic radiology","4","4","3","4","3","Yes","Agree","Agree","Agree","No",NA,NA,"Jordan","D.radiology","Male","Governnmental","Urban","2","2",0,2,2,2,0,0,0,0,0,0,6,20,"low",0,0,"low",48,53.3333333333333,"low",18,72,"moderate",NA,NA,NA,"No","0","Academic years","1","1","9","1","9","1","low","low"
"1738","Male","Egypt","Governnmental","Urban","4",1,"2","2","1","No","No","None of the above","TRUE","TRUE","TRUE","TRUE","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Surgery","5","5","5","5","5","Yes","Strongly agree","Strongly agree","Strongly agree","Yes","Yes","5","Egypt","Surgery","Male","Governnmental","Urban","4","1",0,2,2,1,0,0,2,2,2,2,13,43.3333333333333,"low",8,100,"high",54,60,"moderate",25,100,"high",4,44.4444444444444,"low","Yes","1","Clinical Years","1","1","1","1","1","1","low","low"
